Region,LAWA Site ID,Site name,Estuary name,Date sampled ,Indicator,Units,Indicator value,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2021/01/01,Lead,mg/kg,12.8,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2021/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2021/01/01,Zinc,mg/kg,85,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2021/01/01,Mud_content,%,66.2,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2021/01/01,Macrofauna,N/A,4.90,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2018/01/01,Arsenic,mg/kg,11.1,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2018/01/01,Copper,mg/kg,7.2,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2018/01/01,Lead,mg/kg,12.6,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2018/01/01,Mercury,mg/kg,0.05,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2018/01/01,Zinc,mg/kg,88,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2018/01/01,Mud_content,%,58.7,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2018/01/01,Macrofauna,N/A,4.62,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2016/01/01,Arsenic,mg/kg,9.9,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2016/01/01,Copper,mg/kg,5.7,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2016/01/01,Lead,mg/kg,11.5,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2016/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2016/01/01,Zinc,mg/kg,67,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2016/01/01,Mud_content,%,42.1,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2016/01/01,Macrofauna,N/A,5.22,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2013/01/01,Arsenic,mg/kg,10.6,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2013/01/01,Copper,mg/kg,5.8,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2013/01/01,Lead,mg/kg,10.6,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2013/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2013/01/01,Zinc,mg/kg,65,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2013/01/01,Mud_content,%,41.7,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2013/01/01,Macrofauna,N/A,5.21,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2011/01/01,Copper,mg/kg,5.6,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2011/01/01,Lead,mg/kg,9.9,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2011/01/01,Zinc,mg/kg,61,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2011/01/01,Mud_content,%,38.1,,,,,,,,
Auckland,LAWA-103190,Pāhurehure Papakura,Manukau Harbour,2011/01/01,Macrofauna,N/A,5.36,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2021/01/01,Arsenic,mg/kg,13.6,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2021/01/01,Copper,mg/kg,7.8,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2021/01/01,Lead,mg/kg,12.4,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2021/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2021/01/01,Zinc,mg/kg,88,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2021/01/01,Mud_content,%,83.4,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2021/01/01,Macrofauna,N/A,5.66,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2019/01/01,Arsenic,mg/kg,12.3,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2019/01/01,Copper,mg/kg,8.9,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2019/01/01,Lead,mg/kg,12.3,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2019/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2019/01/01,Zinc,mg/kg,92,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2019/01/01,Mud_content,%,75.0,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2019/01/01,Macrofauna,N/A,5.54,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2017/01/01,Arsenic,mg/kg,15.3,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2017/01/01,Copper,mg/kg,8.0,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2017/01/01,Lead,mg/kg,12.4,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2017/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2017/01/01,Zinc,mg/kg,81,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2017/01/01,Mud_content,%,80.7,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2017/01/01,Macrofauna,N/A,5.72,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2015/01/01,Arsenic,mg/kg,11.2,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2015/01/01,Copper,mg/kg,7.1,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2015/01/01,Lead,mg/kg,10.9,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2015/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2015/01/01,Zinc,mg/kg,70,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2015/01/01,Mud_content,%,74.4,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2015/01/01,Macrofauna,N/A,4.88,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2012/01/01,Arsenic,mg/kg,12.6,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2012/01/01,Copper,mg/kg,8.0,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2012/01/01,Lead,mg/kg,12.3,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2012/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2012/01/01,Zinc,mg/kg,80,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2012/01/01,Mud_content,%,74.2,,,,,,,,
Auckland,LAWA-103191,Pāhurehure Upper,Manukau Harbour,2012/01/01,Macrofauna,N/A,5.61,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2021/01/01,Arsenic,mg/kg,10.0,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2021/01/01,Copper,mg/kg,7.6,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2021/01/01,Lead,mg/kg,11.8,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2021/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2021/01/01,Zinc,mg/kg,75,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2021/01/01,Mud_content,%,95.0,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2021/01/01,Macrofauna,N/A,5.66,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2019/01/01,Arsenic,mg/kg,12.3,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2019/01/01,Copper,mg/kg,9.4,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2019/01/01,Lead,mg/kg,12.9,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2019/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2019/01/01,Zinc,mg/kg,89,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2019/01/01,Mud_content,%,86.5,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2019/01/01,Macrofauna,N/A,5.62,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2017/01/01,Arsenic,mg/kg,14.0,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2017/01/01,Copper,mg/kg,8.1,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2017/01/01,Lead,mg/kg,12.7,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2017/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2017/01/01,Zinc,mg/kg,83,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2017/01/01,Mud_content,%,93.3,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2017/01/01,Macrofauna,N/A,5.42,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2015/01/01,Arsenic,mg/kg,11.1,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2015/01/01,Copper,mg/kg,8.2,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2015/01/01,Lead,mg/kg,11.8,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2015/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2015/01/01,Zinc,mg/kg,69,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2015/01/01,Mud_content,%,81.5,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2015/01/01,Macrofauna,N/A,5.27,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2012/01/01,Arsenic,mg/kg,11.0,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2012/01/01,Copper,mg/kg,8.0,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2012/01/01,Lead,mg/kg,11.6,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2012/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2012/01/01,Zinc,mg/kg,72,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2012/01/01,Mud_content,%,89.8,,,,,,,,
Auckland,LAWA-103192,Papakura Lower,Manukau Harbour,2012/01/01,Macrofauna,N/A,5.40,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2021/01/01,Mud_content,%,0.8,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2021/01/01,Macrofauna,N/A,2.51,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2020/01/01,Mud_content,%,3.3,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2020/01/01,Macrofauna,N/A,2.84,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2017/01/01,Mud_content,%,0.9,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2017/01/01,Macrofauna,N/A,2.51,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2016/01/01,Mud_content,%,1.5,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2016/01/01,Macrofauna,N/A,2.54,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2015/01/01,Mud_content,%,2.2,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2015/01/01,Macrofauna,N/A,2.47,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2014/01/01,Mud_content,%,1.1,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2014/01/01,Macrofauna,N/A,2.41,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2013/01/01,Mud_content,%,0.8,,,,,,,,
Auckland,LAWA-103151,Puhinui Stream,Manukau Harbour,2013/01/01,Macrofauna,N/A,2.32,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2021/01/01,Arsenic,mg/kg,14.3,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2021/01/01,Copper,mg/kg,8.9,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2021/01/01,Lead,mg/kg,12.7,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2021/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2021/01/01,Zinc,mg/kg,111,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2021/01/01,Mud_content,%,92.0,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2021/01/01,Macrofauna,N/A,4.52,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2019/01/01,Arsenic,mg/kg,12.7,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2019/01/01,Copper,mg/kg,9.5,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2019/01/01,Lead,mg/kg,12.1,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2019/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2019/01/01,Zinc,mg/kg,117,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2019/01/01,Mud_content,%,81.6,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2019/01/01,Macrofauna,N/A,4.59,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2017/01/01,Arsenic,mg/kg,14.1,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2017/01/01,Copper,mg/kg,8.3,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2017/01/01,Lead,mg/kg,11.8,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2017/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2017/01/01,Zinc,mg/kg,111,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2017/01/01,Mud_content,%,90.5,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2017/01/01,Macrofauna,N/A,5.02,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2015/01/01,Arsenic,mg/kg,12.6,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2015/01/01,Copper,mg/kg,8.0,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2015/01/01,Lead,mg/kg,11.2,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2015/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2015/01/01,Zinc,mg/kg,94,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2015/01/01,Mud_content,%,73.6,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2015/01/01,Macrofauna,N/A,5.08,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2011/01/01,Copper,mg/kg,9.7,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2011/01/01,Lead,mg/kg,12.6,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2011/01/01,Zinc,mg/kg,106,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2011/01/01,Mud_content,%,80.0,,,,,,,,
Auckland,LAWA-103193,Puhinui Upper,Manukau Harbour,2011/01/01,Macrofauna,N/A,5.54,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2021/01/01,Arsenic,mg/kg,13.1,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2021/01/01,Copper,mg/kg,7.1,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2021/01/01,Lead,mg/kg,10.9,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2021/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2021/01/01,Zinc,mg/kg,69,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2021/01/01,Mud_content,%,83.4,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2021/01/01,Macrofauna,N/A,4.95,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2019/01/01,Arsenic,mg/kg,12.9,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2019/01/01,Copper,mg/kg,8.2,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2019/01/01,Lead,mg/kg,11.0,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2019/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2019/01/01,Zinc,mg/kg,78,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2019/01/01,Mud_content,%,87.1,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2019/01/01,Macrofauna,N/A,4.99,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2018/01/01,Mud_content,%,32.5,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2017/01/01,Arsenic,mg/kg,16.0,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2017/01/01,Copper,mg/kg,7.3,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2017/01/01,Lead,mg/kg,11.1,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2017/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2017/01/01,Zinc,mg/kg,76,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2017/01/01,Mud_content,%,78.0,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2017/01/01,Macrofauna,N/A,5.19,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2015/01/01,Arsenic,mg/kg,12.4,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2015/01/01,Copper,mg/kg,7.2,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2015/01/01,Lead,mg/kg,10.6,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2015/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2015/01/01,Zinc,mg/kg,62,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2015/01/01,Mud_content,%,71.4,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2015/01/01,Macrofauna,N/A,4.92,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2011/01/01,Copper,mg/kg,8.3,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2011/01/01,Lead,mg/kg,11.0,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2011/01/01,Zinc,mg/kg,66,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2011/01/01,Mud_content,%,81.0,,,,,,,,
Auckland,LAWA-103194,Pukaki Airport,Manukau Harbour,2011/01/01,Macrofauna,N/A,5.16,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2021/01/01,Arsenic,mg/kg,7.9,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2021/01/01,Copper,mg/kg,4.1,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2021/01/01,Lead,mg/kg,6.7,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2021/01/01,Mercury,mg/kg,<ALD,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2021/01/01,Zinc,mg/kg,45,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2021/01/01,Mud_content,%,40.1,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2021/01/01,Macrofauna,N/A,4.52,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2018/01/01,Arsenic,mg/kg,7.1,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2018/01/01,Copper,mg/kg,3.8,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2018/01/01,Lead,mg/kg,5.9,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2018/01/01,Mercury,mg/kg,<ALD,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2018/01/01,Zinc,mg/kg,45,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2018/01/01,Mud_content,%,16.2,,,,,,,,
Auckland,LAWA-103195,Pukaki Upper,Manukau Harbour,2018/01/01,Macrofauna,N/A,5.00,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2021/01/01,Arsenic,mg/kg,8.6,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2021/01/01,Copper,mg/kg,4.7,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2021/01/01,Lead,mg/kg,7.8,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2021/01/01,Mercury,mg/kg,0.02,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2021/01/01,Zinc,mg/kg,54,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2021/01/01,Mud_content,%,49.6,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2021/01/01,Macrofauna,N/A,4.83,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2018/01/01,Arsenic,mg/kg,9.7,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2018/01/01,Copper,mg/kg,5.7,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2018/01/01,Lead,mg/kg,8.6,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2018/01/01,Mercury,mg/kg,0.02,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2018/01/01,Zinc,mg/kg,65,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2018/01/01,Mud_content,%,60.4,,,,,,,,
Auckland,LAWA-103196,Pukaki Waokauri,Manukau Harbour,2018/01/01,Macrofauna,N/A,5.29,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2021/01/01,Arsenic,mg/kg,9.8,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2021/01/01,Copper,mg/kg,12.2,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2021/01/01,Lead,mg/kg,16.6,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2021/01/01,Mercury,mg/kg,0.05,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2021/01/01,Zinc,mg/kg,119,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2021/01/01,Mud_content,%,59.4,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2021/01/01,Macrofauna,N/A,5.58,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2019/01/01,Arsenic,mg/kg,11.5,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2019/01/01,Copper,mg/kg,15.0,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2019/01/01,Lead,mg/kg,18.5,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2019/01/01,Mercury,mg/kg,0.05,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2019/01/01,Zinc,mg/kg,133,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2019/01/01,Mud_content,%,92.2,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2019/01/01,Macrofauna,N/A,5.43,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2017/01/01,Arsenic,mg/kg,12.3,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2017/01/01,Copper,mg/kg,12.7,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2017/01/01,Lead,mg/kg,17.6,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2017/01/01,Mercury,mg/kg,0.05,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2017/01/01,Zinc,mg/kg,125,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2017/01/01,Mud_content,%,96.3,,,,,,,,
Auckland,LAWA-103199,Tararata,Manukau Harbour,2017/01/01,Macrofauna,N/A,5.78,,,,,,,,
